旅館名稱,最低房價,最高房價,地址,圖片連結,城市,網站,電話
溪邊小築民宿,2800,3800,"No. 133, Qitang Rd., Ruifang Dist., New Taipei City 224010 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/268088.jpg?v=20250516,瑞芳區,https://siban.mmweb.tw/,886-912-486333
新艾爾莎民宿,5000,6800,"No. 202, Changde Rd., Taitung City, Taitung County 950015 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/259933.jpeg?v=20250516,台東市,,886-926-308726
綠波春浪民宿,5000,6800,"No. 206, Changde Rd., Taitung City, Taitung County 950015 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/259910.jpeg?v=20250516,台東市,,886-926-308726
好室多民宿,2000,6000,"No. 350, Fujian St., Hualien City, Hualien County 970 , Taiwan (R.O.C.)",,花蓮市,,886-987-615033
稻町民宿,6600,15000,"No. 117, Guotai St., Taitung City, Taitung County 950 , Taiwan (R.O.C.)",,台東市,,886-937-601095
觀關嚮戶貳館民宿,9000,9000,"No. 26, Bade Rd., Guanshan Township, Taitung County 956003 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/286393.jpeg?v=20250516,關山鎮,,886-988-627798
九份輕旅民宿,3000,4000,"No. 20, Fotang Ln., Ruifang Dist., New Taipei City 224008 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/267923.jpg?v=20250516,瑞芳區,,886-952-618727
鉑雲民宿,6000,8000,"No. 81, Qiuting Rd., Xinxing Dist., Kaohsiung City 800012 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/261388.jpg?v=20250516,新興區,,886-7-7511651
相見民宿,3200,5200,"No. 21-2, Guosheng 5th St., Hualien City, Hualien County 970 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/281229.jpg?v=20250516,花蓮市,,886-920-600419
埔里春天度假村,30000,30000,"No. 188-2, Sec. 1, Zhongshan Rd., Puli Township, Nantou County 545017 Taiwan (R.O.C.)",,埔里鎮,https://pulispringresort.com,886-49-2991668
山境文旅,6000,6000,"No. 5-6, Gongguan Rd., Puli Township, Nantou County 545019 Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/273645.jpg?v=20250516,埔里鎮,,886-919-109676
椰風二館民宿,6000,12000,"No. 10, Aly. 4, Ln. 361, Linsen Rd., Hualien City, Hualien County 970 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/290152.jpg?v=20250516,花蓮市,,886-920-361407
拾澗海民宿,2600,3600,"No. 588, Shuangtougua, Magong City, Penghu County , Taiwan (R.O.C.)",,馬公市,,886-905-302897
遠歸客棧民宿,1200,2500,"No. 91-20, Jianhua Rd., Hualien City, Hualien County 970 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/283987.jpg?v=20250516,花蓮市,,886-976-645700
嵐蜻蜓民宿,8800,8800,"No. 251, Zhongxing St., Shoufeng Township, Hualien County 974 , Taiwan (R.O.C.)",,壽豐鄉,,886-979-607777
小希臘民宿,30000,30000,"No. 337&339, Dongding Rd., Ruifang Dist., New Taipei City 224011 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/266884.jpg?v=20250516,瑞芳區,,886-987-858888
無盡夏民宿,3000,4000,"No. 171, Suogang 6th Rd., Magong City, Penghu County , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/292130.jpg?v=20250516,馬公市,,886-910-535351
人之島.貓宅民宿,3200,4000,"No. 1932-2, Suoguangang, Magong City, Penghu County  , Taiwan (R.O.C.)",,馬公市,,886-917-488227
輕安漫旅電梯民宿,8000,8000,"No. 118, Ln. 52, Bei&#39;an Rd., Taitung City, Taitung County 950 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/293892.jpg?v=20250516,台東市,,886-928-568221
古栗House民宿,6000,8000,"No. 120, Ningpo St., Taitung City, Taitung County 950 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/256737.jpg?v=20250516,台東市,,886-918-950391
牛眠山居 Villa,6800,6800,"No. 8, Niumian 3rd Ln., Puli Township, Nantou County 545 Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/253233.jpeg?v=20250516,埔里鎮,,886-963-100296
癮巷民宿,12000,12000,"No. 1, Ln. 60, Yongping St., Magong City, Penghu County, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/283564.jpg?v=20250516,馬公市,,886-933-198677
象東青旅民宿,8000,12000,"No. 48, Fuji Rd., Hualien City, Hualien County 970 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/290154.jpg?v=20250516,花蓮市,https://dumbohostel.com/,886-3-8567271
日月戀海民宿,2800,4500,"No. 41, Guosheng 7th St., Hualien City, Hualien County 970 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/277531.jpg?v=20250516,花蓮市,,886-3-8325762
海口風民宿,6000,6000,"No. 58-2, Zhujiang, Magong City, Penghu County  , Taiwan (R.O.C.)",,馬公市,,886-907-492532
星空樹民宿,3000,4500,"No. 86-1, Wuquan, Shoufeng Township, Hualien County 974 , Taiwan (R.O.C.)",,壽豐鄉,,886-928-606092
樹沐漱石,11800,13800,"No. 25, Xiaozhong St., Anping Dist., Tainan City 708, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/258479.jpg?v=20250516,安平區,https://www.sasawarmhouse.com.tw,886-926-616869
友海緣民宿,4000,6000,"No. 101-6, Suoguangang, Magong City, Penghu County, Taiwan (R.O.C.)",,馬公市,,886-926-107160
石泉拾美民宿,2800,2800,"No. 701, Shiquan, Magong City, Penghu County , Taiwan (R.O.C.)",,馬公市,,886-977-626563
想念民宿,4600,8200,"No. 31, Ln. 477, Sec. 1, Zhihang Rd., Taitung City, Taitung County950 , Taiwan (R.O.C.)",,台東市,,886-918-500090
苒得出門,5000,10000,"No. 43-1, Ln. 550, Anping Rd., Anping Dist., Tainan City 708, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/256257.jpg?v=20250516,安平區,,886-912-701019
貓尾口袋（西門館）,18000,18000,"2-4F., No. 1, Ln. 25, Kangding Rd.",,萬華區,,886-2-25586002
睏家中正民宿,7200,7200,"No. 161, Zhongzheng Rd., Taitung City, Taitung County 950 , Taiwan (R.O.C.)",,台東市,,886-937-178733
弎居胡同民宿,8000,8000,"No. 5-1, Zhaijiaoyu, Magong City, Penghu County , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/278407.jpg?v=20250516,馬公市,,886-952-157065
藏品民宿,4000,8000,"No. 127, Danan 8th St., Puli Township, Nantou County 545 Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/253779.jpg?v=20250516,埔里鎮,,886-926-026043
家自在民宿,2300,3600,"No. 350, Shuangtougua, Magong City, Penghu County, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/284206.png?v=20250516,馬公市,,886-921-227579
某個島語民宿,2800,5200,"No. 578-1, Xiwei, Magong City, Penghu County , Taiwan (R.O.C.)",,馬公市,,886-932-389699
魚魚雅雅民宿,2000,4000,"No. 55, Yongping St., Magong City, Penghu County , Taiwan (R.O.C.)",,馬公市,,886-928-370341
隱包棟民宿,4000,5000,"No. 37-1, Zhongshan Rd., Liuqiu Township, Pingtung County 929 , Taiwan (R.O.C.)",,琉球鄉,,886-905-137888
No.7民宿,5500,20000,"No. 76, Haibin St., Hualien City, Hualien County 970 , Taiwan (R.O.C.)",,花蓮市,,886-972-244710
留飯店二館,12500,19500,"No. 30, Ln. 24, Jianping 12th St., Anping Dist., Tainan City 708010 , Taiwan (R.O.C.)、No. 101, Fuqia",https://taiwan.taiwanstay.net.tw/twpic/283080.jpg?v=20250516,安平區,https://www.hoteldeleau.com,886-6-2982271
松風民宿,4500,7000,"No. 17, Ln. 95, Longma Rd., Luye Township, Taitung County 955001 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/298024.jpeg?v=20250516,鹿野鄉,,886-987-425930
菈菈輕旅,3750,3780,"No. 3-2, Minzu Rd., Liuqiu Township, Pingtung County929 , Taiwan (R.O.C.)",,琉球鄉,https://lala.ryukyu-travel.com.tw/know.html,886-933-333023
途舒館民宿,5000,5000,"No. 2-2, Zhonghua Rd., Guanshan Township, Taitung County 956001 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/261933.jpg?v=20250516,關山鎮,,886-963-486805
蔓漫民宿,4200,6000,"No. 17, Ln. 559, Jitai Rd., Taitung City, Taitung County  , Taiwan (R.O.C.)",,台東市,,886-912-009774
這有一間民宿,3800,4800,"No. 195, Jimuwu, Magong City, Penghu County  , Taiwan (R.O.C.)",,馬公市,,886-937-428088
知本鄉舍民宿,7000,7000,"No. 66, Aly. 891, Sec. 2, Zhiben Rd., Taitung City, Taitung County  , Taiwan (R.O.C.)",,台東市,,886-913-006617
港口民宿,4500,4500,"No. 53, Ln. 114, Sec. 1, Songjiang Rd., Taitung City, Taitung County 950031 , Taiwan (R.O.C.)",,台東市,,886-910-469643
郭媽媽民宿,4000,6000,"No. 19-17, Huashan, Gukeng Township, Yunlin County 646006 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/283634.jpeg?v=20250516,古坑鄉,,886-920-962888
桃米5号行,4000,8000,"No. 5, Taomi Rd., Puli Township, Nantou County 545023 Taiwan (R.O.C.)",,埔里鎮,,886-933-590001
心向海民宿,8000,8000,"No. 220-6, Xiwei, Magong City, Penghu County  , Taiwan (R.O.C.)",,馬公市,,886-6-9261123
憶境民宿,3000,12000,"No. 28, Ln. 167, Sec. 3, Xi&#39;an Rd., Puli Township, Nantou County 545019 Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/282506.jpg?v=20250516,埔里鎮,,886-932-216728
羽之文旅民宿,6980,8800,"No. 176-5, Bo&#39;ai St., Hualien City, Hualien County 970 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/290156.jpg?v=20250516,花蓮市,,886-972-067998
翡秝大飯店,8000,80000,"No. 252, Binlang Rd., Beinan Township, Taitung County954 , Taiwan (R.O.C.)",,卑南鄉,,886-89-233252
九號碧木嶼,12000,24000,"No. 9, Shiping Rd., Anping Dist., Tainan City 708, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/277458.jpg?v=20250516,安平區,,886-908-331857
花媽民宿,1800,7000,"No. 26, Dongyuan 3rd St., Beinan Township, Taitung County  , Taiwan (R.O.C.)",,卑南鄉,,886-912-700093
小馨苑,13800,16000,"No. 33-19, Zhonggua Rd., Puli Township, Nantou County 545 Taiwan (R.O.C.)",,埔里鎮,,886-931-223095
福山雅緻民宿,3000,5300,"No. 758, Xiwen&#39;ao, Magong City, Penghu County  , Taiwan (R.O.C.)",,馬公市,,886-989-844258
冉冉七星潭民宿,3000,5000,"No. 56, Mingtan St., Xincheng Township, Hualien County 971 , Taiwan (R.O.C.)",,新城鄉,,886-938-383815
寶寶民宿,3000,5300,"No. 757, Xiwen&#39;ao, Magong City, Penghu County , Taiwan (R.O.C.)",,馬公市,,886-938-286896
綠堤東峯民宿,4000,8000,"No. 2, Aly. 36, Ln. 29, Dongfeng St., Taitung City, Taitung County 950 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/290540.jpg?v=20250516,台東市,,886-932-317841
海洋星空民宿,3600,3600,"2F., No. 116, Guangfu Rd., Magong City, Penghu County , Taiwan (R.O.C.)",,馬公市,,886-958-138998
原點．暨大行旅,5000,7000,"No. 503, Daxue Rd., Puli Township, Nantou County 545301 Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/286236.jpg?v=20250516,埔里鎮,https://www.omcc.com.tw/tw/index.html,886-934-311250
童馨民宿,5500,8500,"No. 65, Xinghang St., Taitung City, Taitung County 950022 , Taiwan (R.O.C.)",,台東市,,886-912-150618
後來的我們民宿,9000,12000,"No. 37-3, Baliaowan, Dahu Township, Miaoli County, Taiwan (R.O.C.)",,西湖鄉,,886-973-565653
雲山水湯布院民宿,12000,15000,"No. 70, Aly. 201, Ln. 2, Sec. 2, Fengping Rd., Shoufeng Township, Hualien County 974 , Taiwan (R.O.C",,壽豐鄉,,886-905-648879
小憩片刻民宿,2000,4000,"No. 38-61, Tiexianwei, Magong City, Penghu County  , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/271482.jpg?v=20250516,馬公市,,886-922-820704
四蒔,7680,10680,"No. 40, Youshui Ln., Yuchi Township, Nantou County 555 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/270137.jpg?v=20250516,魚池鄉,,886-975-097508
漫遊安平,8000,16000,"No. 5, Hunei 2nd St., Anping Dist., Tainan City 708, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/277460.jpg?v=20250516,安平區,,886-933-307459
奶油呼呼民宿,8000,10000,"No. 28, Aly. 12, Ln. 169, Hanyang N. Rd., Taitung City, Taitung County 950015 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/287446.jpg?v=20250516,台東市,,886-975-695929
幸福站民宿,4200,4200,"No. 8, Ln. 33, Wenguang Rd., Magong City, Penghu County , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/274620.jpg?v=20250516,馬公市,,886-921-589989
庇琺行旅民宿,3200,4600,"No. 468-15, Xiwei, Magong City, Penghu County  , Taiwan (R.O.C.)",,馬公市,,886-932-547789
寶桑町屋,2500,25000,"No. 7, Aly. 60, Ln. 404, Baosang Rd., Taitung City, Taitung County 950006 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/297532.jpg?v=20250516,台東市,,886-89-330181
小蒔光,5000,5000,"No. 89, Guosheng Rd., Anping Dist., Tainan City 708, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/277462.jpg?v=20250516,安平區,,886-981-112999
知客齋,1280,2280,"No. 31, Xiaojing, Jinhu Township, Kinmen County 891003 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/278534.jpg?v=20250516,,,886-972-928949
采寓,9800,13800,"2-13F., No. 189, Shizheng N. 7th Rd., Xitun Dist., Taichung City 407025 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/285002.jpg?v=20250516,西屯區,,886-4-22589688
別有洞天電梯漢北館民宿,7000,7000,"No. 3, Aly. 76, Ln. 145, Fengrong Rd., Taitung City, Taitung County 950 , Taiwan (R.O.C.)",,台東市,,886-928-349364
秀田小軒民宿,6000,8000,"No. 12, Ln. 95, Longma Rd., Luye Township, Taitung County 955001 , Taiwan (R.O.C.)",,鹿野鄉,,886-917-855038
千葉小築民宿,6000,8000,"No. 16, Ln. 95, Longma Rd., Luye Township, Taitung County 955001 , Taiwan (R.O.C.)",,鹿野鄉,,886-937-375743
臺北嘉佩樂酒店 Capella Taipei,34650,369600,"No. 131、133、、137、139, Dunhua N. Rd., Songshan Dist., Taipei City 105021 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/285555.jpg?v=20250516,松山區,https://capellahotels.com/en/capella-taipei,886-2-77096868
開宿民宿,5200,7200,"No. 190, Hanyang S. Rd., Taitung City, Taitung County 950 , Taiwan (R.O.C.)",,台東市,,886-919-321216
旅行博物館,7800,12000,"No. 1, Museum Rd., Taitung City, Taitung County 950 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/297520.jpg?v=20250516,台東市,https://www.hoteldumuseetaitung.com/,886-89-380064
東大門民宿,1300,4000,"No. 22-1, Xuanyuan Rd., Hualien City, Hualien County 970 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/277817.jpg?v=20250516,花蓮市,https://dongdamenbnb.com,886-928-518829
古奈堡精品旅館,2000,24000,"5F.-1, No. 28, Emei St.",,萬華區,,886-2-23816808
品閱行旅,4000,8000,"No. 48-12, Changxing Ln., Yuchi Township, Nantou County 555 , Taiwan (R.O.C.)",,魚池鄉,,886-906-573355
花水木民宿,8000,8000,"No. 13-30, Nanchang, Gukeng Township, Yunlin County646007, Taiwan (R.O.C.)",,古坑鄉,,886-911-103346
璽萊旅店民宿,3680,4680,"No. 270-1, Wenshan Rd., Magong City, Penghu County , Taiwan (R.O.C.)",,馬公市,,886-980-825551
東麓民宿,15000,20000,"No. 2, Aly. 46, Ln. 275, Sec. 3, Zhongxing Rd., Taitung City, Taitung County950022	 , Taiwan (R.O.C.",,台東市,,886-917-601827
拾光河畔,4000,9800,"No. 239, Jianping 17th St., Anping Dist., Tainan City 708, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/280698.jpg?v=20250516,安平區,,886-900-087115
知本向日葵民宿,3800,6800,"No. 27, Lane 599, Jitai Road, Zhiben, Taitung City",https://taiwan.taiwanstay.net.tw/twpic/286839.jpg?v=20250516,台東市,https://www.facebook.com/profile.php?id=61566825461672,886-965-254902
某個海邊民宿,7800,7800,"No. 578-2, Xiwei, Magong City, Penghu County , Taiwan (R.O.C.)",,馬公市,,886-963-138441
北極熊旅店,8000,10000,"No. 5-2, Zhongshan Rd., Liuqiu Township, Pingtung County 929 , Taiwan (R.O.C.)",,琉球鄉,,886-8-8612355
悠悅民宿,3500,5200,"No. 328-2, Linsen Rd., Hualien City, Hualien County 970 , Taiwan (R.O.C.)",,花蓮市,,886-976-397809
玖壹零德安館民宿,3500,5500,"No. 31-1, De&#39;an 4th St., Hualien City, Hualien County 970 , Taiwan (R.O.C.)",,花蓮市,,886-972-907663
美好行旅北車漢口館,350,28000,"6F., No. 45, Sec. 1, Hankou St., Zhongzheng Dist., Taipei City",https://taiwan.taiwanstay.net.tw/twpic/289510.jpg?v=20250516,中正區,https://booking.owlting.com/b8c08ba6-81b6-4c9b-a640-9ae41975fa09/,886-2-23818008
然然蔓生民宿,9500,9500,"No. 77, Ln. 417, Sec. 2, Zhongxing Rd., Taitung City, Taitung County 950013 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/287640.jpg?v=20250516,台東市,,886-920-593593
東之棧民宿,2600,5000,"No. 82, Sec. 2, Zhonghua Rd., Taitung City, Taitung County 950 , Taiwan (R.O.C.)",,台東市,,886-981-716600
黎明背包客棧民宿,2500,6400,"No. 27, Fuji Rd., Hualien City, Hualien County 970 , Taiwan (R.O.C.)",,花蓮市,,886-966-778807
眠瓜民宿,4800,6800,"No. 102, Ln. 102, Anhe Rd., Taitung City, Taitung County 950030 , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/287293.jpg?v=20250516,台東市,,886-966-263102
三哥民宿,3000,3000,"No. 18, Ln. 64, Chulu 2nd St., Beinan Township, Taitung County 954 , Taiwan (R.O.C.)",,卑南鄉,,886-961-366172
人愙人民宿,8800,10800,"No. 15, Fuxing Rd., Liuqiu Township, Pingtung County 929, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/294810.jpg?v=20250516,琉球鄉,,886-919-113677
逸境,24000,24000,"No. 220-1, Wuhao Rd., Ruifang Dist., New Taipei City 224010 , Taiwan (R.O.C.)",,瑞芳區,,886-937-869071
妙境星海旅墅民宿,4500,6500,"No. 51-55, Jimuwu, Magong City, Penghu County  , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/291310.jpg?v=20250516,馬公市,,886-968-851566
某個秘境民宿,5000,7500,"No. 578, Xiwei, Magong City, Penghu County , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/290340.JPG?v=20250516,馬公市,,886-912-160996
禎園民宿,3500,4500,"No. 32-56, Zhujiang, Magong City, Penghu County  , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/290556.jpg?v=20250516,馬公市,https://booking.owlting.com/2588407f-c545-499d-92fa-ea70236bd211?lang=zh_TW&amp;adult=1&amp;child=0&amp;infant=0,886-928-315057
鬆壹鬆民宿,5200,9600,"No. 313, Shuangtougua, Magong City, Penghu County  , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/289082.jpg?v=20250516,馬公市,https://www.facebook.com/share/1MsKodxQri/,886-933-186488
日光星澄民宿,2200,3800,"No. 151-90, Zhujiang, Magong City, Penghu County  , Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/289439.jpeg?v=20250516,馬公市,,886-910-698595
森33-3行旅,8000,8000,"No. 33-3, Yongxing Rd., Puli Township, Nantou County 545004 , Taiwan (R.O.C.)",,埔里鎮,,886-921-815865
安平小洋房,8280,8280,"No. 47, Shiping 5th St., Anping Dist., Tainan City 708, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/299187.jpg?v=20250516,安平區,,886-6-2220837
雅德客舍,900,2200,"No. 294, Sec. 2, Zhongshan Rd., Puli Township, Nantou County 545016 , Taiwan (R.O.C.)",,埔里鎮,,886-900-775435
希伯崙民宿,6000,6000,"No. 63, Zhongshan Rd., Guanshan Township, Taitung County 956 , Taiwan (R.O.C.)",,關山鎮,,886-932-745303
暮夏,9000,18000,"No. 29, Anbei Rd., Anping Dist., Tainan City 708, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/299188.jpg?v=20250516,安平區,,886-982-383129
安平浪居,3800,3800,"No. 51, Ln. 27, Yonghua 12th St., Anping Dist., Tainan City 708, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/299186.jpg?v=20250516,安平區,,886-928-595152
山曉民宿,4500,6500,"No. 276, Luoyang St., Taitung City, Taitung County 950 , Taiwan (R.O.C.)",,台東市,https://site.traiwan.com/ShanDawn/,886-975-311007
One day民宿,2600,4600,"No. 38, Ln. 102, Anhe Rd., Taitung City, Taitung County 950030 , Taiwan (R.O.C.)",,台東市,,886-980-817722
有餘和宿,4200,4200,"No. 89-1, Sec. 2, Jianji Rd., Ruifang Dist., New Taipei City 224007 , Taiwan (R.O.C.)",,瑞芳區,,886-955-688006
星都民宿,3500,4800,"No. 132-6, Zhaijiaoyu, Magong City, Penghu County  , Taiwan (R.O.C.)",,馬公市,,886-919-612556
缽割貓點點青旅,2400,4800,"No. 33, Shuitou Rd., Puli Township, Nantou County 545010 , Taiwan (R.O.C.)",,埔里鎮,,886-928-822663
湖心庭民宿,3800,13000,"No. 430, Sec. 2, Xi&#39;an Rd., Puli Township, Nantou County 545019 , Taiwan (R.O.C.)",,埔里鎮,,886-980-353888
森の家民宿,3600,5000,"No. 10, Aly. 88, Ln. 980, Jihai Rd., Magong City, Penghu County , Taiwan (R.O.C.)",,馬公市,,886-910-913953
千富大飯店,6000,11000,"No. 30, Ln. 54, Xinzhan Rd., Taitung City, Taitung County 950030 , Taiwan (R.O.C.)",,台東市,,886-89-235083
天盛安家一館民宿,6000,8000,"No. 88, Ln. 238, Sec. 2, Zhonghua Rd., Taitung City, Taitung County 950, Taiwan (R.O.C.)",,台東市,,886-937-600733
雅居旅店,2000,2000,"No. 12, Dacheng 3rd Ln., Puli Township, Nantou County 545011 , Taiwan (R.O.C.)",,埔里鎮,,886-933-428985
山田美居民宿,5200,6800,"No. 2, Ln. 133, Binlang Rd., Beinan Township, Taitung County 954 , Taiwan (R.O.C.)",,卑南鄉,,886-963-522323
向前進民宿,2800,3800,"No. 769-5, Xiwen&#39;ao, Magong City, Penghu County 880010, Taiwan (R.O.C.)",,馬公市,,886-915-811203
奇泰民宿,3000,3800,"No. 10, Aly. 310, Fuyuan Rd., Luye Township, Taitung County 955003, Taiwan (R.O.C.)",,鹿野鄉,,886-929-120863
海馨馨民宿,3500,5800,"No. 132-5, Zhaijiaoyu, Magong City, Penghu County 880022, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/295252.jpg?v=20250516,馬公市,,886-927-089973
寧之屋民宿,1500,4000,"No. 45-3, Houkutan, Magong City, Penghu County 880004, Taiwan (R.O.C.)",https://taiwan.taiwanstay.net.tw/twpic/295547.jpeg?v=20250516,馬公市,,886-972-466260
